"source","sample_name","lab_dup","field_sample_date","lab_analysis_date","parameter","val_ppb","detection_note","strata","waterbody"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","Vogel_Surface","b",2022-02-02,2022-02-04,"cft_6",0,"Not_Detected","Creek","Miller_Creek"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","a",2022-02-02,2022-02-04,"rotenone_ppb",8.62,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","a",2022-02-02,2022-02-04,"rotenolone_ppb",10.17,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","a",2022-02-02,2022-02-04,"deguelin_ppb",5.08,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","a",2022-02-02,2022-02-04,"tephrosin_ppb",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","a",2022-02-02,2022-02-04,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","a",2022-02-02,2022-02-04,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","b",2022-02-02,2022-02-04,"rotenone_ppb",8.91,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","b",2022-02-02,2022-02-04,"rotenolone_ppb",10.02,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","b",2022-02-02,2022-02-04,"deguelin_ppb",5.41,NA,"Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","b",2022-02-02,2022-02-04,"tephrosin_ppb",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","b",2022-02-02,2022-02-04,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Surface","b",2022-02-02,2022-02-04,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","a",2022-02-02,2022-02-04,"rotenone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","a",2022-02-02,2022-02-04,"rotenolone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","a",2022-02-02,2022-02-04,"deguelin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","a",2022-02-02,2022-02-04,"tephrosin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","a",2022-02-02,2022-02-04,"cft_5",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","a",2022-02-02,2022-02-04,"cft_6",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","b",2022-02-02,2022-02-04,"rotenone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","b",2022-02-02,2022-02-04,"rotenolone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","b",2022-02-02,2022-02-04,"deguelin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","b",2022-02-02,2022-02-04,"tephrosin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","b",2022-02-02,2022-02-04,"cft_5",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220204_Vogel_Sample 5 Results.csv","N_Vogel_Benthic","b",2022-02-02,2022-02-04,"cft_6",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","a",2022-03-11,2022-03-15,"rotenone_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","a",2022-03-11,2022-03-15,"rotenolone_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","a",2022-03-11,2022-03-15,"deguelin_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","a",2022-03-11,2022-03-15,"tephrosin_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","a",2022-03-11,2022-03-15,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","a",2022-03-11,2022-03-15,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","b",2022-03-11,2022-03-15,"rotenone_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","b",2022-03-11,2022-03-15,"rotenolone_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","b",2022-03-11,2022-03-15,"deguelin_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","b",2022-03-11,2022-03-15,"tephrosin_ppb",0,"Not_Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","b",2022-03-11,2022-03-15,"cft_5",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Surface","b",2022-03-11,2022-03-15,"cft_6",NA,"Detected","Surface","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","a",2022-03-11,2022-03-15,"rotenone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","a",2022-03-11,2022-03-15,"rotenolone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","a",2022-03-11,2022-03-15,"deguelin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","a",2022-03-11,2022-03-15,"tephrosin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","a",2022-03-11,2022-03-15,"cft_5",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","a",2022-03-11,2022-03-15,"cft_6",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","b",2022-03-11,2022-03-15,"rotenone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","b",2022-03-11,2022-03-15,"rotenolone_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","b",2022-03-11,2022-03-15,"deguelin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","b",2022-03-11,2022-03-15,"tephrosin_ppb",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","b",2022-03-11,2022-03-15,"cft_5",0,"Not_Detected","Benthic","N_Vogel_Lake"
"input/rotenone_data/rotenone_concentration_results/csv/20220315_Vogel_Sample 6 Results.csv","N_Vogel_Benthic","b",2022-03-11,2022-03-15,"cft_6",0,"Not_Detected","Benthic","N_Vogel_Lake"
