HYDROLAB MS5 64822
"Log File Name : Miller_Creek_Buoy_64822_20210701"
"Setup Date (M/D/YYYY) : 7/1/2021"
"Setup Time (HH:MM:SS) : 10:40:50"
"Starting Date (M/D/YYYY) : 7/1/2021"
"Starting Time (HH:MM:SS) : 11:00:00"
"Stopping Date (M/D/YYYY) : 10/1/2021"
"Stopping Time (HH:MM:SS) : 11:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:45"
"Circltr warmup (HH:MM:SS) : 00:00:45"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO",""
"Power loss from 010170 000000 to 071321 115931"
"Late probe turn on at 071321 115931"
"Power loss from 010170 000000 to 071321 115937"
"Late probe turn on at 071321 115937"
"Power loss from 010170 000000 to 071321 115944"
"Late probe turn on at 071321 115944"
"Power loss from 010170 000000 to 071321 115949"
"Late probe turn on at 071321 115949"
"Power loss from 010170 000000 to 071321 115954"
"Late probe turn on at 071321 115954"
"Power loss from 010170 000000 to 071321 120000"
"Late probe turn on at 071321 120000"
7/13/2021,12:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 071321 125930"
"Late probe turn on at 071321 125930"
"Power loss from 010170 000000 to 071321 125937"
"Late probe turn on at 071321 125937"
"Power loss from 010170 000000 to 071321 125944"
"Late probe turn on at 071321 125944"
"Power loss from 010170 000000 to 071321 125949"
"Late probe turn on at 071321 125949"
"Power loss from 010170 000000 to 071321 125954"
"Late probe turn on at 071321 125954"
"Power loss from 010170 000000 to 071321 125959"
"Late probe turn on at 071321 125959"
"Power loss from 010170 000000 to 071321 135930"
"Late probe turn on at 071321 135930"
"Power loss from 010170 000000 to 071321 135937"
"Late probe turn on at 071321 135937"
"Power loss from 010170 000000 to 071321 135944"
"Late probe turn on at 071321 135944"
"Power loss from 010170 000000 to 071321 135949"
"Late probe turn on at 071321 135949"
"Power loss from 010170 000000 to 071321 135954"
"Late probe turn on at 071321 135954"
"Power loss from 010170 000000 to 071321 135959"
"Late probe turn on at 071321 135959"
"Power loss from 010170 000000 to 071321 145930"
"Late probe turn on at 071321 145930"
"Power loss from 010170 000000 to 071321 145937"
"Late probe turn on at 071321 145937"
"Power loss from 010170 000000 to 071321 145943"
"Late probe turn on at 071321 145943"
"Power loss from 010170 000000 to 071321 145949"
"Late probe turn on at 071321 145949"
"Power loss from 010170 000000 to 071321 145954"
"Late probe turn on at 071321 145954"
"Power loss from 010170 000000 to 071321 145959"
"Late probe turn on at 071321 145959"
"Power loss from 010170 000000 to 071321 155931"
"Late probe turn on at 071321 155931"
"Power loss from 010170 000000 to 071321 155937"
"Late probe turn on at 071321 155937"
"Power loss from 010170 000000 to 071321 155944"
"Late probe turn on at 071321 155944"
"Power loss from 010170 000000 to 071321 155950"
"Late probe turn on at 071321 155950"
"Power loss from 010170 000000 to 071321 155954"
"Late probe turn on at 071321 155954"
"Power loss from 010170 000000 to 080421 093810"
