Hydrolab MS5 47418
"Log File Name : Miller_Creek_Buoy_47418_20210701"
"Setup Date (M/D/YYYY) : 7/1/2021"
"Setup Time (HH:MM:SS) : 11:01:45"
"Starting Date (M/D/YYYY) : 7/1/2021"
"Starting Time (HH:MM:SS) : 11:00:00"
"Stopping Date (M/D/YYYY) : 10/1/2021"
"Stopping Time (HH:MM:SS) : 11:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:45"
"Circltr warmup (HH:MM:SS) : 00:00:45"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l",""

"Late probe turn on at 072321 185929"
"Power loss from 010170 000000 to 072321 185934"
"Late probe turn on at 072321 185934"
"Power loss from 010170 000000 to 072321 185938"
"Late probe turn on at 072321 185938"
"Power loss from 010170 000000 to 072321 185942"
"Late probe turn on at 072321 185942"
"Power loss from 010170 000000 to 072321 185946"
"Late probe turn on at 072321 185946"
"Power loss from 010170 000000 to 072321 185950"
"Late probe turn on at 072321 185950"
"Power loss from 010170 000000 to 072321 185954"
"Late probe turn on at 072321 185954"
"Power loss from 010170 000000 to 072321 185959"
"Late probe turn on at 072321 185959"
"Power loss from 010170 000000 to 072321 195921"
"Late probe turn on at 072321 195921"
"Power loss from 010170 000000 to 072321 195925"
"Late probe turn on at 072321 195925"
"Power loss from 010170 000000 to 072321 195930"
"Late probe turn on at 072321 195930"
"Power loss from 010170 000000 to 072321 195934"
"Late probe turn on at 072321 195934"
"Power loss from 010170 000000 to 072321 195938"
"Late probe turn on at 072321 195938"
"Power loss from 010170 000000 to 072321 195942"
"Late probe turn on at 072321 195942"
"Power loss from 010170 000000 to 072321 195946"
"Late probe turn on at 072321 195946"
"Power loss from 010170 000000 to 072321 195950"
"Late probe turn on at 072321 195950"
"Power loss from 010170 000000 to 072321 195955"
"Late probe turn on at 072321 195955"
"Power loss from 010170 000000 to 072321 195959"
"Late probe turn on at 072321 195959"
"Power loss from 010170 000000 to 072321 205921"
"Late probe turn on at 072321 205921"
"Power loss from 010170 000000 to 072321 205925"
"Late probe turn on at 072321 205925"
"Power loss from 010170 000000 to 072321 205930"
"Late probe turn on at 072321 205930"
"Power loss from 010170 000000 to 072321 205934"
"Late probe turn on at 072321 205934"
"Power loss from 010170 000000 to 072321 205938"
"Late probe turn on at 072321 205938"
"Power loss from 010170 000000 to 072321 205942"
"Late probe turn on at 072321 205942"
"Power loss from 010170 000000 to 072321 205947"
"Late probe turn on at 072321 205947"
"Power loss from 010170 000000 to 072321 205951"
"Late probe turn on at 072321 205951"
"Power loss from 010170 000000 to 072321 205955"
"Late probe turn on at 072321 205955"
"Power loss from 010170 000000 to 072321 205959"
"Late probe turn on at 072321 205959"
"Power loss from 010170 000000 to 072321 215921"
"Late probe turn on at 072321 215921"
"Power loss from 010170 000000 to 072321 215926"
"Late probe turn on at 072321 215926"
"Power loss from 010170 000000 to 072321 215930"
"Late probe turn on at 072321 215930"
"Power loss from 010170 000000 to 072321 215934"
"Late probe turn on at 072321 215934"
"Power loss from 010170 000000 to 072321 215938"
"Late probe turn on at 072321 215938"
"Power loss from 010170 000000 to 072321 215942"
"Late probe turn on at 072321 215942"
"Power loss from 010170 000000 to 072321 215946"
"Late probe turn on at 072321 215946"
"Power loss from 010170 000000 to 072321 215951"
"Late probe turn on at 072321 215951"
"Power loss from 010170 000000 to 072321 215955"
"Late probe turn on at 072321 215955"
"Power loss from 010170 000000 to 072321 215959"
"Late probe turn on at 072321 215959"
"Power loss from 010170 000000 to 072321 225921"
"Late probe turn on at 072321 225921"
"Power loss from 010170 000000 to 072321 225926"
"Late probe turn on at 072321 225926"
"Power loss from 010170 000000 to 072321 225930"
"Late probe turn on at 072321 225930"
"Power loss from 010170 000000 to 072321 225934"
"Late probe turn on at 072321 225934"
"Power loss from 010170 000000 to 072321 225938"
"Late probe turn on at 072321 225938"
"Power loss from 010170 000000 to 072321 225942"
"Late probe turn on at 072321 225942"
"Power loss from 010170 000000 to 072321 225947"
"Late probe turn on at 072321 225947"
"Power loss from 010170 000000 to 072321 225951"
"Late probe turn on at 072321 225951"
"Power loss from 010170 000000 to 072321 225955"
"Late probe turn on at 072321 225955"
"Power loss from 010170 000000 to 072321 225959"
"Late probe turn on at 072321 225959"
"Power loss from 010170 000000 to 072321 235918"
"Late probe turn on at 072321 235918"
"Power loss from 010170 000000 to 072321 235922"
"Late probe turn on at 072321 235922"
"Power loss from 010170 000000 to 072321 235926"
"Late probe turn on at 072321 235926"
"Power loss from 010170 000000 to 072321 235930"
"Late probe turn on at 072321 235930"
"Power loss from 010170 000000 to 072321 235934"
"Late probe turn on at 072321 235934"
"Power loss from 010170 000000 to 072321 235938"
"Late probe turn on at 072321 235938"
"Power loss from 010170 000000 to 072321 235942"
"Late probe turn on at 072321 235942"
"Power loss from 010170 000000 to 072321 235947"
"Late probe turn on at 072321 235947"
"Power loss from 010170 000000 to 072321 235951"
"Late probe turn on at 072321 235951"
"Power loss from 010170 000000 to 072321 235955"
"Late probe turn on at 072321 235955"
"Power loss from 010170 000000 to 072421 000000"
"Late probe turn on at 072421 000000"
7/24/2021,00:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072421 005921"
"Late probe turn on at 072421 005921"
"Power loss from 010170 000000 to 072421 005926"
"Late probe turn on at 072421 005926"
"Power loss from 010170 000000 to 072421 005930"
"Late probe turn on at 072421 005930"
"Power loss from 010170 000000 to 072421 005934"
"Late probe turn on at 072421 005934"
"Power loss from 010170 000000 to 072421 005938"
"Late probe turn on at 072421 005938"
"Power loss from 010170 000000 to 072421 005942"
"Late probe turn on at 072421 005942"
"Power loss from 010170 000000 to 072421 005946"
"Late probe turn on at 072421 005946"
"Power loss from 010170 000000 to 072421 005950"
"Late probe turn on at 072421 005950"
"Power loss from 010170 000000 to 072421 005955"
"Late probe turn on at 072421 005955"
"Power loss from 010170 000000 to 072421 010000"
"Late probe turn on at 072421 010000"
7/24/2021,01:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072421 015921"
"Late probe turn on at 072421 015921"
"Power loss from 010170 000000 to 072421 015926"
"Late probe turn on at 072421 015926"
"Power loss from 010170 000000 to 072421 015930"
"Late probe turn on at 072421 015930"
"Power loss from 010170 000000 to 072421 015934"
"Late probe turn on at 072421 015934"
"Power loss from 010170 000000 to 072421 015938"
"Late probe turn on at 072421 015938"
"Power loss from 010170 000000 to 072421 015942"
"Late probe turn on at 072421 015942"
"Power loss from 010170 000000 to 072421 015946"
"Late probe turn on at 072421 015946"
"Power loss from 010170 000000 to 072421 015951"
"Late probe turn on at 072421 015951"
"Power loss from 010170 000000 to 072421 015955"
"Late probe turn on at 072421 015955"
"Power loss from 010170 000000 to 072421 020000"
"Late probe turn on at 072421 020000"
7/24/2021,02:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072421 025921"
"Late probe turn on at 072421 025921"
"Power loss from 010170 000000 to 072421 025925"
"Late probe turn on at 072421 025925"
"Power loss from 010170 000000 to 072421 025930"
"Late probe turn on at 072421 025930"
"Power loss from 010170 000000 to 072421 025934"
"Late probe turn on at 072421 025934"
"Power loss from 010170 000000 to 072421 025938"
"Late probe turn on at 072421 025938"
"Power loss from 010170 000000 to 072421 025942"
"Late probe turn on at 072421 025942"
"Power loss from 010170 000000 to 072421 025946"
"Late probe turn on at 072421 025946"
"Power loss from 010170 000000 to 072421 025951"
"Late probe turn on at 072421 025951"
"Power loss from 010170 000000 to 072421 025956"
"Late probe turn on at 072421 025956"
"Power loss from 010170 000000 to 072421 035921"
"Late probe turn on at 072421 035921"
"Power loss from 010170 000000 to 072421 035925"
"Late probe turn on at 072421 035925"
"Power loss from 010170 000000 to 072421 035930"
"Late probe turn on at 072421 035930"
"Power loss from 010170 000000 to 072421 035934"
"Late probe turn on at 072421 035934"
"Power loss from 010170 000000 to 072421 035938"
"Late probe turn on at 072421 035938"
"Power loss from 010170 000000 to 072421 035942"
"Late probe turn on at 072421 035942"
"Power loss from 010170 000000 to 072421 035946"
"Late probe turn on at 072421 035946"
"Power loss from 010170 000000 to 072421 035951"
"Late probe turn on at 072421 035951"
"Power loss from 010170 000000 to 072421 035956"
"Late probe turn on at 072421 035956"
"Power loss from 010170 000000 to 072421 045921"
"Late probe turn on at 072421 045921"
"Power loss from 010170 000000 to 072421 045925"
"Late probe turn on at 072421 045925"
"Power loss from 010170 000000 to 072421 045930"
"Late probe turn on at 072421 045930"
"Power loss from 010170 000000 to 072421 045934"
"Late probe turn on at 072421 045934"
"Power loss from 010170 000000 to 072421 045938"
"Late probe turn on at 072421 045938"
"Power loss from 010170 000000 to 072421 045942"
"Late probe turn on at 072421 045942"
"Power loss from 010170 000000 to 072421 045947"
"Late probe turn on at 072421 045947"
"Power loss from 010170 000000 to 072421 045951"
"Late probe turn on at 072421 045951"
"Power loss from 010170 000000 to 072421 045956"
"Late probe turn on at 072421 045956"
"Power loss from 010170 000000 to 072421 055921"
"Late probe turn on at 072421 055921"
"Power loss from 010170 000000 to 072421 055925"
"Late probe turn on at 072421 055925"
"Power loss from 010170 000000 to 072421 055930"
"Late probe turn on at 072421 055930"
"Power loss from 010170 000000 to 072421 055934"
"Late probe turn on at 072421 055934"
"Power loss from 010170 000000 to 072421 055938"
"Late probe turn on at 072421 055938"
"Power loss from 010170 000000 to 072421 055942"
"Late probe turn on at 072421 055942"
"Power loss from 010170 000000 to 072421 055947"
"Late probe turn on at 072421 055947"
"Power loss from 010170 000000 to 072421 055951"
"Late probe turn on at 072421 055951"
"Power loss from 010170 000000 to 072421 055956"
"Late probe turn on at 072421 055956"
"Power loss from 010170 000000 to 072421 060000"
"Late probe turn on at 072421 060000"
7/24/2021,06:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 072421 065921"
"Late probe turn on at 072421 065921"
"Power loss from 010170 000000 to 072421 065925"
"Late probe turn on at 072421 065925"
"Power loss from 010170 000000 to 072421 065930"
"Late probe turn on at 072421 065930"
"Power loss from 010170 000000 to 072421 065934"
"Late probe turn on at 072421 065934"
"Power loss from 010170 000000 to 072421 065938"
"Late probe turn on at 072421 065938"
"Power loss from 010170 000000 to 072421 065943"
"Late probe turn on at 072421 065943"
"Power loss from 010170 000000 to 072421 065947"
"Late probe turn on at 072421 065947"
"Power loss from 010170 000000 to 072421 065952"
"Late probe turn on at 072421 065952"
"Power loss from 010170 000000 to 072421 065957"
"Late probe turn on at 072421 065957"
"Power loss from 010170 000000 to 072421 075921"
"Late probe turn on at 072421 075921"
"Power loss from 010170 000000 to 072421 075925"
"Late probe turn on at 072421 075925"
"Power loss from 010170 000000 to 072421 075930"
"Late probe turn on at 072421 075930"
"Power loss from 010170 000000 to 072421 075934"
"Late probe turn on at 072421 075934"
"Power loss from 010170 000000 to 072421 075938"
"Late probe turn on at 072421 075938"
"Power loss from 010170 000000 to 072421 075943"
"Late probe turn on at 072421 075943"
"Power loss from 010170 000000 to 072421 075947"
"Late probe turn on at 072421 075947"
"Power loss from 010170 000000 to 072421 075952"
"Late probe turn on at 072421 075952"
"Power loss from 010170 000000 to 072421 075957"
"Late probe turn on at 072421 075957"
"Power loss from 010170 000000 to 072421 085921"
"Late probe turn on at 072421 085921"
"Power loss from 010170 000000 to 072421 085925"
"Late probe turn on at 072421 085925"
"Power loss from 010170 000000 to 072421 085930"
"Late probe turn on at 072421 085930"
"Power loss from 010170 000000 to 072421 085934"
"Late probe turn on at 072421 085934"
"Power loss from 010170 000000 to 072421 085938"
"Late probe turn on at 072421 085938"
"Power loss from 010170 000000 to 072421 085942"
"Late probe turn on at 072421 085942"
"Power loss from 010170 000000 to 072421 085947"
"Late probe turn on at 072421 085947"
"Power loss from 010170 000000 to 072421 085952"
"Late probe turn on at 072421 085952"
"Power loss from 010170 000000 to 072421 085957"
"Late probe turn on at 072421 085957"
"Power loss from 010170 000000 to 072421 095921"
"Late probe turn on at 072421 095921"
"Power loss from 010170 000000 to 072421 095926"
"Late probe turn on at 072421 095926"
"Power loss from 010170 000000 to 072421 095930"
"Late probe turn on at 072421 095930"
"Power loss from 010170 000000 to 072421 095934"
"Late probe turn on at 072421 095934"
"Power loss from 010170 000000 to 072421 095939"
"Late probe turn on at 072421 095939"
"Power loss from 010170 000000 to 072421 095943"
"Late probe turn on at 072421 095943"
"Power loss from 010170 000000 to 072421 095948"
"Late probe turn on at 072421 095948"
"Power loss from 010170 000000 to 072421 095953"
"Late probe turn on at 072421 095953"
"Power loss from 010170 000000 to 072421 095957"
"Late probe turn on at 072421 095957"
"Power loss from 010170 000000 to 072421 105921"
"Late probe turn on at 072421 105921"
"Power loss from 010170 000000 to 072421 105926"
"Late probe turn on at 072421 105926"
"Power loss from 010170 000000 to 072421 105930"
"Late probe turn on at 072421 105930"
"Power loss from 010170 000000 to 072421 105934"
"Late probe turn on at 072421 105934"
"Power loss from 010170 000000 to 072421 105938"
"Late probe turn on at 072421 105938"
"Power loss from 010170 000000 to 072421 105943"
"Late probe turn on at 072421 105943"
"Power loss from 010170 000000 to 072421 105948"
"Late probe turn on at 072421 105948"
"Power loss from 010170 000000 to 072421 105953"
"Late probe turn on at 072421 105953"
"Power loss from 010170 000000 to 072421 105957"
"Late probe turn on at 072421 105957"
"Power loss from 010170 000000 to 072421 115921"
"Late probe turn on at 072421 115921"
"Power loss from 010170 000000 to 072421 115926"
"Late probe turn on at 072421 115926"
"Power loss from 010170 000000 to 072421 115930"
"Late probe turn on at 072421 115930"
"Power loss from 010170 000000 to 072421 115934"
"Late probe turn on at 072421 115934"
"Power loss from 010170 000000 to 072421 115938"
"Late probe turn on at 072421 115938"
"Power loss from 010170 000000 to 072421 115943"
"Late probe turn on at 072421 115943"
"Power loss from 010170 000000 to 072421 115948"
"Late probe turn on at 072421 115948"
"Power loss from 010170 000000 to 072421 115952"
"Late probe turn on at 072421 115952"
"Power loss from 010170 000000 to 072421 115957"
"Late probe turn on at 072421 115957"
"Power loss from 010170 000000 to 072421 125921"
"Late probe turn on at 072421 125921"
"Power loss from 010170 000000 to 072421 125926"
"Late probe turn on at 072421 125926"
"Power loss from 010170 000000 to 072421 125930"
"Late probe turn on at 072421 125930"
"Power loss from 010170 000000 to 072421 125934"
"Late probe turn on at 072421 125934"
"Power loss from 010170 000000 to 072421 125939"
"Late probe turn on at 072421 125939"
"Power loss from 010170 000000 to 072421 125943"
"Late probe turn on at 072421 125943"
"Power loss from 010170 000000 to 072421 125948"
"Late probe turn on at 072421 125948"
"Power loss from 010170 000000 to 072421 125953"
"Late probe turn on at 072421 125953"
"Power loss from 010170 000000 to 072421 125957"
"Late probe turn on at 072421 125957"
"Power loss from 010170 000000 to 072421 135921"
"Late probe turn on at 072421 135921"
"Power loss from 010170 000000 to 072421 135926"
"Late probe turn on at 072421 135926"
"Power loss from 010170 000000 to 072421 135930"
"Late probe turn on at 072421 135930"
"Power loss from 010170 000000 to 072421 135934"
"Late probe turn on at 072421 135934"
"Power loss from 010170 000000 to 072421 135939"
"Late probe turn on at 072421 135939"
"Power loss from 010170 000000 to 072421 135944"
"Late probe turn on at 072421 135944"
"Power loss from 010170 000000 to 072421 135948"
"Late probe turn on at 072421 135948"
"Power loss from 010170 000000 to 072421 135953"
"Late probe turn on at 072421 135953"
"Power loss from 010170 000000 to 072421 135958"
"Late probe turn on at 072421 135958"
"Power loss from 010170 000000 to 072421 145921"
"Late probe turn on at 072421 145921"
"Power loss from 010170 000000 to 072421 145926"
"Late probe turn on at 072421 145926"
"Power loss from 010170 000000 to 072421 145930"
"Late probe turn on at 072421 145930"
"Power loss from 010170 000000 to 072421 145934"
"Late probe turn on at 072421 145934"
"Power loss from 010170 000000 to 072421 145939"
"Late probe turn on at 072421 145939"
"Power loss from 010170 000000 to 072421 145944"
"Late probe turn on at 072421 145944"
"Power loss from 010170 000000 to 072421 145948"
"Late probe turn on at 072421 145948"
"Power loss from 010170 000000 to 072421 145953"
"Late probe turn on at 072421 145953"
"Power loss from 010170 000000 to 072421 145957"
"Late probe turn on at 072421 145957"
"Power loss from 010170 000000 to 072421 155918"
"Late probe turn on at 072421 155918"
"Power loss from 010170 000000 to 072421 155922"
"Late probe turn on at 072421 155922"
"Power loss from 010170 000000 to 072421 155926"
"Late probe turn on at 072421 155926"
"Power loss from 010170 000000 to 072421 155930"
"Late probe turn on at 072421 155930"
"Power loss from 010170 000000 to 072421 155935"
"Late probe turn on at 072421 155935"
"Power loss from 010170 000000 to 072421 155940"
"Late probe turn on at 072421 155940"
"Power loss from 010170 000000 to 072421 155944"
"Late probe turn on at 072421 155944"
"Power loss from 010170 000000 to 072421 155949"
"Late probe turn on at 072421 155949"
"Power loss from 010170 000000 to 072421 155953"
"Late probe turn on at 072421 155953"
"Power loss from 010170 000000 to 072421 155958"
"Late probe turn on at 072421 155958"
"Power loss from 010170 000000 to 072421 165921"
"Late probe turn on at 072421 165921"
"Power loss from 010170 000000 to 072421 165925"
"Late probe turn on at 072421 165925"
"Power loss from 010170 000000 to 072421 165929"
"Late probe turn on at 072421 165929"
"Power loss from 010170 000000 to 072421 165933"
"Late probe turn on at 072421 165933"
"Power loss from 010170 000000 to 072421 165938"
"Late probe turn on at 072421 165938"
"Power loss from 010170 000000 to 072421 165942"
"Late probe turn on at 072421 165942"
"Power loss from 010170 000000 to 072421 165947"
"Late probe turn on at 072421 165947"
"Power loss from 010170 000000 to 072421 165951"
"Late probe turn on at 072421 165951"
"Power loss from 010170 000000 to 072421 165956"
"Late probe turn on at 072421 165956"
"Power loss from 010170 000000 to 072421 175921"
"Late probe turn on at 072421 175921"
"Power loss from 010170 000000 to 072421 175925"
"Late probe turn on at 072421 175925"
"Power loss from 010170 000000 to 072421 175929"
"Late probe turn on at 072421 175929"
"Power loss from 010170 000000 to 072421 175934"
"Late probe turn on at 072421 175934"
"Power loss from 010170 000000 to 072421 175938"
"Late probe turn on at 072421 175938"
"Power loss from 010170 000000 to 072421 175943"
"Late probe turn on at 072421 175943"
"Power loss from 010170 000000 to 072421 175947"
"Late probe turn on at 072421 175947"
"Power loss from 010170 000000 to 072421 175952"
"Late probe turn on at 072421 175952"
"Power loss from 010170 000000 to 072421 175957"
"Late probe turn on at 072421 175957"
"Power loss from 010170 000000 to 072421 185921"
"Late probe turn on at 072421 185921"
"Power loss from 010170 000000 to 072421 185925"
"Late probe turn on at 072421 185925"
"Power loss from 010170 000000 to 072421 185929"
"Late probe turn on at 072421 185929"
"Power loss from 010170 000000 to 072421 185934"
"Late probe turn on at 072421 185934"
"Power loss from 010170 000000 to 072421 185938"
"Late probe turn on at 072421 185938"
"Power loss from 010170 000000 to 072421 185943"
"Late probe turn on at 072421 185943"
"Power loss from 010170 000000 to 072421 185947"
"Late probe turn on at 072421 185947"
"Power loss from 010170 000000 to 072421 185952"
"Late probe turn on at 072421 185952"
"Power loss from 010170 000000 to 072421 185957"
"Late probe turn on at 072421 185957"
"Power loss from 010170 000000 to 072421 195921"
"Late probe turn on at 072421 195921"
"Power loss from 010170 000000 to 072421 195925"
"Late probe turn on at 072421 195925"
"Power loss from 010170 000000 to 072421 195929"
"Late probe turn on at 072421 195929"
"Power loss from 010170 000000 to 072421 195934"
"Late probe turn on at 072421 195934"
"Power loss from 010170 000000 to 072421 195938"
"Late probe turn on at 072421 195938"
"Power loss from 010170 000000 to 072421 195943"
"Late probe turn on at 072421 195943"
"Power loss from 010170 000000 to 072421 195948"
"Late probe turn on at 072421 195948"
"Power loss from 010170 000000 to 072421 195952"
"Late probe turn on at 072421 195952"
"Power loss from 010170 000000 to 072421 195957"
"Late probe turn on at 072421 195957"
"Power loss from 010170 000000 to 072421 205921"
"Late probe turn on at 072421 205921"
"Power loss from 010170 000000 to 072421 205925"
"Late probe turn on at 072421 205925"
"Power loss from 010170 000000 to 072421 205929"
"Late probe turn on at 072421 205929"
"Power loss from 010170 000000 to 072421 205934"
"Late probe turn on at 072421 205934"
"Power loss from 010170 000000 to 072421 205938"
"Late probe turn on at 072421 205938"
"Power loss from 010170 000000 to 072421 205943"
"Late probe turn on at 072421 205943"
"Power loss from 010170 000000 to 072421 205948"
"Late probe turn on at 072421 205948"
"Power loss from 010170 000000 to 072421 205953"
"Late probe turn on at 072421 205953"
"Power loss from 010170 000000 to 072421 205957"
"Late probe turn on at 072421 205957"
"Power loss from 010170 000000 to 072421 215921"
"Late probe turn on at 072421 215921"
"Power loss from 010170 000000 to 072421 215925"
"Late probe turn on at 072421 215925"
"Power loss from 010170 000000 to 072421 215929"
"Late probe turn on at 072421 215929"
"Power loss from 010170 000000 to 072421 215934"
"Late probe turn on at 072421 215934"
"Power loss from 010170 000000 to 072421 215938"
"Late probe turn on at 072421 215938"
"Power loss from 010170 000000 to 072421 215943"
"Late probe turn on at 072421 215943"
"Power loss from 010170 000000 to 072421 215948"
"Late probe turn on at 072421 215948"
"Power loss from 010170 000000 to 072421 215952"
"Late probe turn on at 072421 215952"
"Power loss from 010170 000000 to 072421 215957"
"Late probe turn on at 072421 215957"
"Power loss from 010170 000000 to 072421 225921"
"Late probe turn on at 072421 225921"
"Power loss from 010170 000000 to 072421 225925"
"Late probe turn on at 072421 225925"
"Power loss from 010170 000000 to 072421 225929"
"Late probe turn on at 072421 225929"
"Power loss from 010170 000000 to 072421 225934"
"Late probe turn on at 072421 225934"
"Power loss from 010170 000000 to 072421 225939"
"Late probe turn on at 072421 225939"
"Power loss from 010170 000000 to 072421 225943"
"Late probe turn on at 072421 225943"
"Power loss from 010170 000000 to 072421 225948"
"Late probe turn on at 072421 225948"
"Power loss from 010170 000000 to 072421 225953"
"Late probe turn on at 072421 225953"
"Power loss from 010170 000000 to 072421 225957"
"Late probe turn on at 072421 225957"
"Power loss from 010170 000000 to 072421 235921"
"Late probe turn on at 072421 235921"
"Power loss from 010170 000000 to 072421 235925"
"Late probe turn on at 072421 235925"
"Power loss from 010170 000000 to 072421 235929"
"Late probe turn on at 072421 235929"
"Power loss from 010170 000000 to 072421 235934"
"Late probe turn on at 072421 235934"
"Power loss from 010170 000000 to 072421 235939"
"Late probe turn on at 072421 235939"
"Power loss from 010170 000000 to 072421 235944"
"Late probe turn on at 072421 235944"
"Power loss from 010170 000000 to 072421 235948"
"Late probe turn on at 072421 235948"
"Power loss from 010170 000000 to 072421 235953"
"Late probe turn on at 072421 235953"
"Power loss from 010170 000000 to 072421 235958"
"Late probe turn on at 072421 235958"
"Power loss from 010170 000000 to 072521 005921"
"Late probe turn on at 072521 005921"
"Power loss from 010170 000000 to 072521 005925"
"Late probe turn on at 072521 005925"
"Power loss from 010170 000000 to 072521 005929"
"Late probe turn on at 072521 005929"
"Power loss from 010170 000000 to 072521 005934"
"Late probe turn on at 072521 005934"
"Power loss from 010170 000000 to 072521 005939"
"Late probe turn on at 072521 005939"
"Power loss from 010170 000000 to 072521 005944"
"Late probe turn on at 072521 005944"
"Power loss from 010170 000000 to 072521 005948"
"Late probe turn on at 072521 005948"
"Power loss from 010170 000000 to 072521 005953"
"Late probe turn on at 072521 005953"
"Power loss from 010170 000000 to 072521 005958"
"Late probe turn on at 072521 005958"
"Power loss from 010170 000000 to 072521 015921"
"Late probe turn on at 072521 015921"
"Power loss from 010170 000000 to 072521 015925"
"Late probe turn on at 072521 015925"
"Power loss from 010170 000000 to 072521 015929"
"Late probe turn on at 072521 015929"
"Power loss from 010170 000000 to 072521 015934"
"Late probe turn on at 072521 015934"
"Power loss from 010170 000000 to 072521 015939"
"Late probe turn on at 072521 015939"
"Power loss from 010170 000000 to 072521 015944"
"Late probe turn on at 072521 015944"
"Power loss from 010170 000000 to 072521 015948"
"Late probe turn on at 072521 015948"
"Power loss from 010170 000000 to 072521 015953"
"Late probe turn on at 072521 015953"
"Power loss from 010170 000000 to 072521 015958"
"Late probe turn on at 072521 015958"
"Power loss from 010170 000000 to 072521 025921"
"Late probe turn on at 072521 025921"
"Power loss from 010170 000000 to 072521 025925"
"Late probe turn on at 072521 025925"
"Power loss from 010170 000000 to 072521 025930"
"Late probe turn on at 072521 025930"
"Power loss from 010170 000000 to 072521 025934"
"Late probe turn on at 072521 025934"
"Power loss from 010170 000000 to 072521 025939"
"Late probe turn on at 072521 025939"
"Power loss from 010170 000000 to 072521 025944"
"Late probe turn on at 072521 025944"
"Power loss from 010170 000000 to 072521 025949"
"Late probe turn on at 072521 025949"
"Power loss from 010170 000000 to 072521 025953"
"Late probe turn on at 072521 025953"
"Power loss from 010170 000000 to 072521 025958"
"Late probe turn on at 072521 025958"
"Power loss from 010170 000000 to 072521 035921"
"Late probe turn on at 072521 035921"
"Power loss from 010170 000000 to 072521 035925"
"Late probe turn on at 072521 035925"
"Power loss from 010170 000000 to 072521 035930"
"Late probe turn on at 072521 035930"
"Power loss from 010170 000000 to 072521 035935"
"Late probe turn on at 072521 035935"
"Power loss from 010170 000000 to 072521 035939"
"Late probe turn on at 072521 035939"
"Power loss from 010170 000000 to 072521 035944"
"Late probe turn on at 072521 035944"
"Power loss from 010170 000000 to 072521 035948"
"Late probe turn on at 072521 035948"
"Power loss from 010170 000000 to 072521 035953"
"Late probe turn on at 072521 035953"
"Power loss from 010170 000000 to 072521 035958"
"Late probe turn on at 072521 035958"
"Power loss from 010170 000000 to 072521 045921"
"Late probe turn on at 072521 045921"
"Power loss from 010170 000000 to 072521 045925"
"Late probe turn on at 072521 045925"
"Power loss from 010170 000000 to 072521 045930"
"Late probe turn on at 072521 045930"
"Power loss from 010170 000000 to 072521 045934"
"Late probe turn on at 072521 045934"
"Power loss from 010170 000000 to 072521 045939"
"Late probe turn on at 072521 045939"
"Power loss from 010170 000000 to 072521 045944"
"Late probe turn on at 072521 045944"
"Power loss from 010170 000000 to 072521 045949"
"Late probe turn on at 072521 045949"
"Power loss from 010170 000000 to 072521 045953"
"Late probe turn on at 072521 045953"
"Power loss from 010170 000000 to 072521 045958"
"Late probe turn on at 072521 045958"
"Power loss from 010170 000000 to 072521 055921"
"Late probe turn on at 072521 055921"
"Power loss from 010170 000000 to 072521 055925"
"Late probe turn on at 072521 055925"
"Power loss from 010170 000000 to 072521 055930"
"Late probe turn on at 072521 055930"
"Power loss from 010170 000000 to 072521 055934"
"Late probe turn on at 072521 055934"
"Power loss from 010170 000000 to 072521 055939"
"Late probe turn on at 072521 055939"
"Power loss from 010170 000000 to 072521 055944"
"Late probe turn on at 072521 055944"
"Power loss from 010170 000000 to 072521 055948"
"Late probe turn on at 072521 055948"
"Power loss from 010170 000000 to 072521 055953"
"Late probe turn on at 072521 055953"
"Power loss from 010170 000000 to 072521 055958"
"Late probe turn on at 072521 055958"
"Power loss from 010170 000000 to 072521 065921"
"Late probe turn on at 072521 065921"
"Power loss from 010170 000000 to 072521 065925"
"Late probe turn on at 072521 065925"
"Power loss from 010170 000000 to 072521 065930"
"Late probe turn on at 072521 065930"
"Power loss from 010170 000000 to 072521 065934"
"Late probe turn on at 072521 065934"
"Power loss from 010170 000000 to 072521 065939"
"Late probe turn on at 072521 065939"
"Power loss from 010170 000000 to 072521 065944"
"Late probe turn on at 072521 065944"
"Power loss from 010170 000000 to 072521 065948"
"Late probe turn on at 072521 065948"
"Power loss from 010170 000000 to 072521 065953"
"Late probe turn on at 072521 065953"
"Power loss from 010170 000000 to 072521 065958"
"Late probe turn on at 072521 065958"
"Power loss from 010170 000000 to 072521 075921"
"Late probe turn on at 072521 075921"
"Power loss from 010170 000000 to 072521 075926"
"Late probe turn on at 072521 075926"
"Power loss from 010170 000000 to 072521 075930"
"Late probe turn on at 072521 075930"
"Power loss from 010170 000000 to 072521 075935"
"Late probe turn on at 072521 075935"
