Mini Sonde 5 64819
"Log File Name : Vogel_Lake_64819"
"Setup Date (M/D/YYYY) : 5/27/2021"
"Setup Time (HH:MM:SS) : 10:24:42"
"Starting Date (M/D/YYYY) : 5/27/2021"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 9/27/2021"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l","","%Left",""

"Power loss from 010170 000000 to 060321 202923"
"Late probe turn on at 060321 202923"
"Power loss from 010170 000000 to 060321 202928"
"Late probe turn on at 060321 202928"
"Power loss from 010170 000000 to 060321 202933"
"Late probe turn on at 060321 202933"
"Power loss from 010170 000000 to 060321 202938"
"Late probe turn on at 060321 202938"
"Power loss from 010170 000000 to 060321 202943"
"Late probe turn on at 060321 202943"
"Power loss from 010170 000000 to 060321 202948"
"Late probe turn on at 060321 202948"
"Power loss from 010170 000000 to 060321 202953"
"Late probe turn on at 060321 202953"
"Power loss from 010170 000000 to 060321 202958"
"Late probe turn on at 060321 202958"
"Power loss from 010170 000000 to 060321 204309"
"Late probe turn on at 060321 204309"
"Power loss from 010170 000000 to 060321 204315"
"Late probe turn on at 060321 204315"
"Power loss from 010170 000000 to 060321 204319"
"Late probe turn on at 060321 204319"
"Power loss from 010170 000000 to 060321 204323"
"Late probe turn on at 060321 204323"
"Power loss from 010170 000000 to 060321 204328"
"Late probe turn on at 060321 204328"
"Power loss from 010170 000000 to 060321 204332"
"Late probe turn on at 060321 204332"
"Power loss from 010170 000000 to 060321 204336"
"Late probe turn on at 060321 204336"
"Power loss from 010170 000000 to 060321 204341"
"Late probe turn on at 060321 204341"
"Power loss from 010170 000000 to 060321 204345"
"Late probe turn on at 060321 204345"
"Power loss from 010170 000000 to 060321 204349"
"Late probe turn on at 060321 204349"
"Power loss from 010170 000000 to 060321 204355"
"Late probe turn on at 060321 204355"
"Power loss from 010170 000000 to 060321 204400"
"Late probe turn on at 060321 204400"
"Power loss from 010170 000000 to 060321 204404"
"Late probe turn on at 060321 204404"
"Power loss from 010170 000000 to 060321 204409"
"Late probe turn on at 060321 204409"
"Power loss from 010170 000000 to 060321 204414"
"Late probe turn on at 060321 204414"
"Power loss from 010170 000000 to 060321 204419"
"Late probe turn on at 060321 204419"
"Power loss from 010170 000000 to 060321 204424"
"Late probe turn on at 060321 204424"
"Power loss from 010170 000000 to 060321 204429"
"Late probe turn on at 060321 204429"
"Power loss from 010170 000000 to 060321 204434"
"Late probe turn on at 060321 204434"
"Power loss from 010170 000000 to 060321 204439"
"Late probe turn on at 060321 204439"
"Power loss from 010170 000000 to 060321 204444"
"Late probe turn on at 060321 204444"
"Power loss from 010170 000000 to 060321 204449"
"Late probe turn on at 060321 204449"
"Power loss from 010170 000000 to 060321 204454"
"Late probe turn on at 060321 204454"
"Power loss from 010170 000000 to 060321 204459"
"Late probe turn on at 060321 204459"
"Power loss from 010170 000000 to 060321 205808"
"Late probe turn on at 060321 205808"
"Power loss from 010170 000000 to 060321 205814"
"Late probe turn on at 060321 205814"
"Power loss from 010170 000000 to 060321 205818"
"Late probe turn on at 060321 205818"
"Power loss from 010170 000000 to 060321 205823"
"Late probe turn on at 060321 205823"
"Power loss from 010170 000000 to 060321 205827"
"Late probe turn on at 060321 205827"
"Power loss from 010170 000000 to 060321 205831"
"Late probe turn on at 060321 205831"
"Power loss from 010170 000000 to 060321 205836"
"Late probe turn on at 060321 205836"
"Power loss from 010170 000000 to 060321 205840"
"Late probe turn on at 060321 205840"
"Power loss from 010170 000000 to 060321 205844"
"Late probe turn on at 060321 205844"
"Power loss from 010170 000000 to 060321 205849"
"Late probe turn on at 060321 205849"
"Power loss from 010170 000000 to 060321 205854"
"Late probe turn on at 060321 205854"
"Power loss from 010170 000000 to 060321 205859"
"Late probe turn on at 060321 205859"
"Power loss from 010170 000000 to 060321 205903"
"Late probe turn on at 060321 205903"
"Power loss from 010170 000000 to 060321 205908"
"Late probe turn on at 060321 205908"
"Power loss from 010170 000000 to 060321 205913"
"Late probe turn on at 060321 205913"
"Power loss from 010170 000000 to 060321 205918"
"Late probe turn on at 060321 205918"
"Power loss from 010170 000000 to 060321 205923"
"Late probe turn on at 060321 205923"
"Power loss from 010170 000000 to 060321 205928"
"Late probe turn on at 060321 205928"
"Power loss from 010170 000000 to 060321 205933"
"Late probe turn on at 060321 205933"
"Power loss from 010170 000000 to 060321 205938"
"Late probe turn on at 060321 205938"
"Power loss from 010170 000000 to 060321 205943"
"Late probe turn on at 060321 205943"
"Power loss from 010170 000000 to 060321 205948"
"Late probe turn on at 060321 205948"
"Power loss from 010170 000000 to 060321 205953"
"Late probe turn on at 060321 205953"
"Power loss from 010170 000000 to 060321 205958"
"Late probe turn on at 060321 205958"
"Power loss from 010170 000000 to 060321 211308"
"Late probe turn on at 060321 211308"
"Power loss from 010170 000000 to 060321 211314"
"Late probe turn on at 060321 211314"
"Power loss from 010170 000000 to 060321 211318"
"Late probe turn on at 060321 211318"
"Power loss from 010170 000000 to 060321 211323"
"Late probe turn on at 060321 211323"
"Power loss from 010170 000000 to 060321 211327"
"Late probe turn on at 060321 211327"
"Power loss from 010170 000000 to 060321 211331"
"Late probe turn on at 060321 211331"
"Power loss from 010170 000000 to 060321 211336"
"Late probe turn on at 060321 211336"
"Power loss from 010170 000000 to 060321 211340"
"Late probe turn on at 060321 211340"
"Power loss from 010170 000000 to 060321 211344"
"Late probe turn on at 060321 211344"
"Power loss from 010170 000000 to 060321 211349"
"Late probe turn on at 060321 211349"
"Power loss from 010170 000000 to 060321 211354"
"Late probe turn on at 060321 211354"
"Power loss from 010170 000000 to 060321 211359"
"Late probe turn on at 060321 211359"
"Power loss from 010170 000000 to 060321 211404"
"Late probe turn on at 060321 211404"
"Power loss from 010170 000000 to 060321 211409"
"Late probe turn on at 060321 211409"
"Power loss from 010170 000000 to 060321 211414"
"Late probe turn on at 060321 211414"
"Power loss from 010170 000000 to 060321 211419"
"Late probe turn on at 060321 211419"
"Power loss from 010170 000000 to 060321 211424"
"Late probe turn on at 060321 211424"
"Power loss from 010170 000000 to 060321 211429"
"Late probe turn on at 060321 211429"
"Power loss from 010170 000000 to 060321 211433"
"Late probe turn on at 060321 211433"
"Power loss from 010170 000000 to 060321 211438"
"Late probe turn on at 060321 211438"
"Power loss from 010170 000000 to 060321 211443"
"Late probe turn on at 060321 211443"
"Power loss from 010170 000000 to 060321 211448"
"Late probe turn on at 060321 211448"
"Power loss from 010170 000000 to 060321 211453"
"Late probe turn on at 060321 211453"
"Power loss from 010170 000000 to 060321 211458"
"Late probe turn on at 060321 211458"
"Power loss from 010170 000000 to 060321 212803"
"Late probe turn on at 060321 212803"
"Power loss from 010170 000000 to 060321 212809"
"Late probe turn on at 060321 212809"
"Power loss from 010170 000000 to 060321 212815"
"Late probe turn on at 060321 212815"
"Power loss from 010170 000000 to 060321 212819"
"Late probe turn on at 060321 212819"
"Power loss from 010170 000000 to 060321 212824"
"Late probe turn on at 060321 212824"
"Power loss from 010170 000000 to 060321 212828"
"Late probe turn on at 060321 212828"
"Power loss from 010170 000000 to 060321 212832"
"Late probe turn on at 060321 212832"
"Power loss from 010170 000000 to 060321 212837"
"Late probe turn on at 060321 212837"
"Power loss from 010170 000000 to 060321 212841"
"Late probe turn on at 060321 212841"
"Power loss from 010170 000000 to 060321 212845"
"Late probe turn on at 060321 212845"
"Power loss from 010170 000000 to 060321 212850"
"Late probe turn on at 060321 212850"
"Power loss from 010170 000000 to 060321 212855"
"Late probe turn on at 060321 212855"
"Power loss from 010170 000000 to 060321 212900"
"Late probe turn on at 060321 212900"
"Power loss from 010170 000000 to 060321 212905"
"Late probe turn on at 060321 212905"
"Power loss from 010170 000000 to 060321 212910"
"Late probe turn on at 060321 212910"
"Power loss from 010170 000000 to 060321 212915"
"Late probe turn on at 060321 212915"
"Power loss from 010170 000000 to 060321 212920"
"Late probe turn on at 060321 212920"
"Power loss from 010170 000000 to 060321 212925"
"Late probe turn on at 060321 212925"
"Power loss from 010170 000000 to 060321 212930"
"Late probe turn on at 060321 212930"
"Power loss from 010170 000000 to 060321 212935"
"Late probe turn on at 060321 212935"
"Power loss from 010170 000000 to 060321 212940"
"Late probe turn on at 060321 212940"
"Power loss from 010170 000000 to 060321 212945"
"Late probe turn on at 060321 212945"
"Power loss from 010170 000000 to 060321 212950"
"Late probe turn on at 060321 212950"
"Power loss from 010170 000000 to 060321 212955"
"Late probe turn on at 060321 212955"
"Power loss from 010170 000000 to 060321 213000"
"Late probe turn on at 060321 213000"
6/3/2021,21:30:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060321 214308"
"Late probe turn on at 060321 214308"
"Power loss from 010170 000000 to 060321 214314"
"Late probe turn on at 060321 214314"
"Power loss from 010170 000000 to 060321 214318"
"Late probe turn on at 060321 214318"
"Power loss from 010170 000000 to 060321 214322"
"Late probe turn on at 060321 214322"
"Power loss from 010170 000000 to 060321 214327"
"Late probe turn on at 060321 214327"
"Power loss from 010170 000000 to 060321 214331"
"Late probe turn on at 060321 214331"
"Power loss from 010170 000000 to 060321 214336"
"Late probe turn on at 060321 214336"
"Power loss from 010170 000000 to 060321 214340"
"Late probe turn on at 060321 214340"
"Power loss from 010170 000000 to 060321 214345"
"Late probe turn on at 060321 214345"
"Power loss from 010170 000000 to 060321 214350"
"Late probe turn on at 060321 214350"
"Power loss from 010170 000000 to 060321 214355"
"Late probe turn on at 060321 214355"
"Power loss from 010170 000000 to 060321 214400"
"Late probe turn on at 060321 214400"
"Power loss from 010170 000000 to 060321 214405"
"Late probe turn on at 060321 214405"
"Power loss from 010170 000000 to 060321 214409"
"Late probe turn on at 060321 214409"
"Power loss from 010170 000000 to 060321 214414"
"Late probe turn on at 060321 214414"
"Power loss from 010170 000000 to 060321 214419"
"Late probe turn on at 060321 214419"
"Power loss from 010170 000000 to 060321 214424"
"Late probe turn on at 060321 214424"
"Power loss from 010170 000000 to 060321 214429"
"Late probe turn on at 060321 214429"
"Power loss from 010170 000000 to 060321 214434"
"Late probe turn on at 060321 214434"
"Power loss from 010170 000000 to 060321 214439"
"Late probe turn on at 060321 214439"
"Power loss from 010170 000000 to 060321 214444"
"Late probe turn on at 060321 214444"
"Power loss from 010170 000000 to 060321 214449"
"Late probe turn on at 060321 214449"
"Power loss from 010170 000000 to 060321 214454"
"Late probe turn on at 060321 214454"
"Power loss from 010170 000000 to 060321 214459"
"Late probe turn on at 060321 214459"
"Power loss from 010170 000000 to 060321 215808"
"Late probe turn on at 060321 215808"
"Power loss from 010170 000000 to 060321 215814"
"Late probe turn on at 060321 215814"
"Power loss from 010170 000000 to 060321 215818"
"Late probe turn on at 060321 215818"
"Power loss from 010170 000000 to 060321 215823"
"Late probe turn on at 060321 215823"
"Power loss from 010170 000000 to 060321 215827"
"Late probe turn on at 060321 215827"
"Power loss from 010170 000000 to 060321 215831"
"Late probe turn on at 060321 215831"
"Power loss from 010170 000000 to 060321 215836"
"Late probe turn on at 060321 215836"
"Power loss from 010170 000000 to 060321 215840"
"Late probe turn on at 060321 215840"
"Power loss from 010170 000000 to 060321 215845"
"Late probe turn on at 060321 215845"
"Power loss from 010170 000000 to 060321 215850"
"Late probe turn on at 060321 215850"
"Power loss from 010170 000000 to 060321 215855"
"Late probe turn on at 060321 215855"
"Power loss from 010170 000000 to 060321 215900"
"Late probe turn on at 060321 215900"
"Power loss from 010170 000000 to 060321 215905"
"Late probe turn on at 060321 215905"
"Power loss from 010170 000000 to 060321 215910"
"Late probe turn on at 060321 215910"
"Power loss from 010170 000000 to 060321 215915"
"Late probe turn on at 060321 215915"
"Power loss from 010170 000000 to 060321 215919"
"Late probe turn on at 060321 215919"
"Power loss from 010170 000000 to 060321 215924"
"Late probe turn on at 060321 215924"
"Power loss from 010170 000000 to 060321 215929"
"Late probe turn on at 060321 215929"
"Power loss from 010170 000000 to 060321 215934"
"Late probe turn on at 060321 215934"
"Power loss from 010170 000000 to 060321 215939"
"Late probe turn on at 060321 215939"
"Power loss from 010170 000000 to 060321 215944"
"Late probe turn on at 060321 215944"
"Power loss from 010170 000000 to 060321 215949"
"Late probe turn on at 060321 215949"
"Power loss from 010170 000000 to 060321 215954"
"Late probe turn on at 060321 215954"
"Power loss from 010170 000000 to 060321 215959"
"Late probe turn on at 060321 215959"
"Power loss from 010170 000000 to 060321 221303"
"Late probe turn on at 060321 221303"
"Power loss from 010170 000000 to 060321 221309"
"Late probe turn on at 060321 221309"
"Power loss from 010170 000000 to 060321 221315"
"Late probe turn on at 060321 221315"
"Power loss from 010170 000000 to 060321 221319"
"Late probe turn on at 060321 221319"
"Power loss from 010170 000000 to 060321 221323"
"Late probe turn on at 060321 221323"
"Power loss from 010170 000000 to 060321 221328"
"Late probe turn on at 060321 221328"
"Power loss from 010170 000000 to 060321 221332"
"Late probe turn on at 060321 221332"
"Power loss from 010170 000000 to 060321 221336"
"Late probe turn on at 060321 221336"
"Power loss from 010170 000000 to 060321 221341"
"Late probe turn on at 060321 221341"
"Power loss from 010170 000000 to 060321 221346"
"Late probe turn on at 060321 221346"
"Power loss from 010170 000000 to 060321 221351"
"Late probe turn on at 060321 221351"
"Power loss from 010170 000000 to 060321 221356"
"Late probe turn on at 060321 221356"
"Power loss from 010170 000000 to 060321 221401"
"Late probe turn on at 060321 221401"
"Power loss from 010170 000000 to 060321 221406"
"Late probe turn on at 060321 221406"
"Power loss from 010170 000000 to 060321 221411"
"Late probe turn on at 060321 221411"
"Power loss from 010170 000000 to 060321 221416"
"Late probe turn on at 060321 221416"
"Power loss from 010170 000000 to 060321 221421"
"Late probe turn on at 060321 221421"
"Power loss from 010170 000000 to 060321 221426"
"Late probe turn on at 060321 221426"
"Power loss from 010170 000000 to 060321 221431"
"Late probe turn on at 060321 221431"
"Power loss from 010170 000000 to 060321 221436"
"Late probe turn on at 060321 221436"
"Power loss from 010170 000000 to 060321 221441"
"Late probe turn on at 060321 221441"
"Power loss from 010170 000000 to 060321 221446"
"Late probe turn on at 060321 221446"
"Power loss from 010170 000000 to 060321 221451"
"Late probe turn on at 060321 221451"
"Power loss from 010170 000000 to 060321 221456"
"Late probe turn on at 060321 221456"
"Power loss from 010170 000000 to 060321 222808"
"Late probe turn on at 060321 222808"
"Power loss from 010170 000000 to 060321 222814"
"Late probe turn on at 060321 222814"
"Power loss from 010170 000000 to 060321 222818"
"Late probe turn on at 060321 222818"
"Power loss from 010170 000000 to 060321 222822"
"Late probe turn on at 060321 222822"
"Power loss from 010170 000000 to 060321 222827"
"Late probe turn on at 060321 222827"
"Power loss from 010170 000000 to 060321 222831"
"Late probe turn on at 060321 222831"
"Power loss from 010170 000000 to 060321 222835"
"Late probe turn on at 060321 222835"
"Power loss from 010170 000000 to 060321 222840"
"Late probe turn on at 060321 222840"
"Power loss from 010170 000000 to 060321 222845"
"Late probe turn on at 060321 222845"
"Power loss from 010170 000000 to 060321 222850"
"Late probe turn on at 060321 222850"
"Power loss from 010170 000000 to 060321 222855"
"Late probe turn on at 060321 222855"
"Power loss from 010170 000000 to 060321 222859"
"Late probe turn on at 060321 222859"
"Power loss from 010170 000000 to 060321 222905"
"Late probe turn on at 060321 222905"
"Power loss from 010170 000000 to 060321 222909"
"Late probe turn on at 060321 222909"
"Power loss from 010170 000000 to 060321 222914"
"Late probe turn on at 060321 222914"
"Power loss from 010170 000000 to 060321 222919"
"Late probe turn on at 060321 222919"
"Power loss from 010170 000000 to 060321 222924"
"Late probe turn on at 060321 222924"
"Power loss from 010170 000000 to 060321 222929"
"Late probe turn on at 060321 222929"
"Power loss from 010170 000000 to 060321 222934"
"Late probe turn on at 060321 222934"
"Power loss from 010170 000000 to 060321 222939"
"Late probe turn on at 060321 222939"
"Power loss from 010170 000000 to 060321 222944"
"Late probe turn on at 060321 222944"
"Power loss from 010170 000000 to 060321 222949"
"Late probe turn on at 060321 222949"
"Power loss from 010170 000000 to 060321 222954"
"Late probe turn on at 060321 222954"
"Power loss from 010170 000000 to 060321 222959"
"Late probe turn on at 060321 222959"
"Power loss from 010170 000000 to 060321 224308"
"Late probe turn on at 060321 224308"
"Power loss from 010170 000000 to 060321 224314"
"Late probe turn on at 060321 224314"
"Power loss from 010170 000000 to 060321 224318"
"Late probe turn on at 060321 224318"
"Power loss from 010170 000000 to 060321 224322"
"Late probe turn on at 060321 224322"
"Power loss from 010170 000000 to 060321 224327"
"Late probe turn on at 060321 224327"
"Power loss from 010170 000000 to 060321 224331"
"Late probe turn on at 060321 224331"
"Power loss from 010170 000000 to 060321 224335"
"Late probe turn on at 060321 224335"
"Power loss from 010170 000000 to 060321 224340"
"Late probe turn on at 060321 224340"
"Power loss from 010170 000000 to 060321 224345"
"Late probe turn on at 060321 224345"
"Power loss from 010170 000000 to 060321 224350"
"Late probe turn on at 060321 224350"
"Power loss from 010170 000000 to 060321 224355"
"Late probe turn on at 060321 224355"
"Power loss from 010170 000000 to 060321 224359"
"Late probe turn on at 060321 224359"
"Power loss from 010170 000000 to 060321 224404"
"Late probe turn on at 060321 224404"
"Power loss from 010170 000000 to 060321 224409"
"Late probe turn on at 060321 224409"
"Power loss from 010170 000000 to 060321 224414"
"Late probe turn on at 060321 224414"
"Power loss from 010170 000000 to 060321 224419"
"Late probe turn on at 060321 224419"
"Power loss from 010170 000000 to 060321 224424"
"Late probe turn on at 060321 224424"
"Power loss from 010170 000000 to 060321 224429"
"Late probe turn on at 060321 224429"
"Power loss from 010170 000000 to 060321 224434"
"Late probe turn on at 060321 224434"
"Power loss from 010170 000000 to 060321 224439"
"Late probe turn on at 060321 224439"
"Power loss from 010170 000000 to 060321 224444"
"Late probe turn on at 060321 224444"
"Power loss from 010170 000000 to 060321 224449"
"Late probe turn on at 060321 224449"
"Power loss from 010170 000000 to 060321 224454"
"Late probe turn on at 060321 224454"
"Power loss from 010170 000000 to 060321 224459"
"Late probe turn on at 060321 224459"
"Power loss from 010170 000000 to 060321 225803"
"Late probe turn on at 060321 225803"
"Power loss from 010170 000000 to 060321 225809"
"Late probe turn on at 060321 225809"
"Power loss from 010170 000000 to 060321 225815"
"Late probe turn on at 060321 225815"
"Power loss from 010170 000000 to 060321 225819"
"Late probe turn on at 060321 225819"
"Power loss from 010170 000000 to 060321 225823"
"Late probe turn on at 060321 225823"
"Power loss from 010170 000000 to 060321 225828"
"Late probe turn on at 060321 225828"
"Power loss from 010170 000000 to 060321 225832"
"Late probe turn on at 060321 225832"
"Power loss from 010170 000000 to 060321 225836"
"Late probe turn on at 060321 225836"
"Power loss from 010170 000000 to 060321 225841"
"Late probe turn on at 060321 225841"
"Power loss from 010170 000000 to 060321 225846"
"Late probe turn on at 060321 225846"
"Power loss from 010170 000000 to 060321 225851"
"Late probe turn on at 060321 225851"
"Power loss from 010170 000000 to 060321 225856"
"Late probe turn on at 060321 225856"
"Power loss from 010170 000000 to 060321 225901"
"Late probe turn on at 060321 225901"
"Power loss from 010170 000000 to 060321 225906"
"Late probe turn on at 060321 225906"
"Power loss from 010170 000000 to 060321 225911"
"Late probe turn on at 060321 225911"
"Power loss from 010170 000000 to 060321 225916"
"Late probe turn on at 060321 225916"
"Power loss from 010170 000000 to 060321 225921"
"Late probe turn on at 060321 225921"
"Power loss from 010170 000000 to 060321 225926"
"Late probe turn on at 060321 225926"
"Power loss from 010170 000000 to 060321 225931"
"Late probe turn on at 060321 225931"
"Power loss from 010170 000000 to 060321 225936"
"Late probe turn on at 060321 225936"
"Power loss from 010170 000000 to 060321 225941"
"Late probe turn on at 060321 225941"
"Power loss from 010170 000000 to 060321 225946"
"Late probe turn on at 060321 225946"
"Power loss from 010170 000000 to 060321 225951"
"Late probe turn on at 060321 225951"
"Power loss from 010170 000000 to 060321 225956"
"Late probe turn on at 060321 225956"
"Power loss from 010170 000000 to 060321 231308"
"Late probe turn on at 060321 231308"
"Power loss from 010170 000000 to 060321 231313"
"Late probe turn on at 060321 231313"
"Power loss from 010170 000000 to 060321 231318"
"Late probe turn on at 060321 231318"
"Power loss from 010170 000000 to 060321 231322"
"Late probe turn on at 060321 231322"
"Power loss from 010170 000000 to 060321 231326"
"Late probe turn on at 060321 231326"
"Power loss from 010170 000000 to 060321 231331"
"Late probe turn on at 060321 231331"
"Power loss from 010170 000000 to 060321 231335"
"Late probe turn on at 060321 231335"
"Power loss from 010170 000000 to 060321 231340"
"Late probe turn on at 060321 231340"
"Power loss from 010170 000000 to 060321 231345"
"Late probe turn on at 060321 231345"
"Power loss from 010170 000000 to 060321 231350"
"Late probe turn on at 060321 231350"
"Power loss from 010170 000000 to 060321 231355"
"Late probe turn on at 060321 231355"
"Power loss from 010170 000000 to 060321 231400"
"Late probe turn on at 060321 231400"
"Power loss from 010170 000000 to 060321 231405"
"Late probe turn on at 060321 231405"
"Power loss from 010170 000000 to 060321 231409"
"Late probe turn on at 060321 231409"
"Power loss from 010170 000000 to 060321 231414"
"Late probe turn on at 060321 231414"
"Power loss from 010170 000000 to 060321 231419"
"Late probe turn on at 060321 231419"
"Power loss from 010170 000000 to 060321 231424"
"Late probe turn on at 060321 231424"
"Power loss from 010170 000000 to 060321 231429"
"Late probe turn on at 060321 231429"
"Power loss from 010170 000000 to 060321 231434"
"Late probe turn on at 060321 231434"
"Power loss from 010170 000000 to 060321 231439"
"Late probe turn on at 060321 231439"
"Power loss from 010170 000000 to 060321 231444"
"Late probe turn on at 060321 231444"
"Power loss from 010170 000000 to 060321 231449"
"Late probe turn on at 060321 231449"
"Power loss from 010170 000000 to 060321 231453"
"Late probe turn on at 060321 231453"
"Power loss from 010170 000000 to 060321 231458"
"Late probe turn on at 060321 231458"
"Power loss from 010170 000000 to 060321 232808"
"Late probe turn on at 060321 232808"
"Power loss from 010170 000000 to 060321 232813"
"Late probe turn on at 060321 232813"
"Power loss from 010170 000000 to 060321 232818"
"Late probe turn on at 060321 232818"
"Power loss from 010170 000000 to 060321 232822"
"Late probe turn on at 060321 232822"
"Power loss from 010170 000000 to 060321 232827"
"Late probe turn on at 060321 232827"
"Power loss from 010170 000000 to 060321 232831"
"Late probe turn on at 060321 232831"
"Power loss from 010170 000000 to 060321 232835"
"Late probe turn on at 060321 232835"
"Power loss from 010170 000000 to 060321 232840"
"Late probe turn on at 060321 232840"
"Power loss from 010170 000000 to 060321 232845"
"Late probe turn on at 060321 232845"
"Power loss from 010170 000000 to 060321 232850"
"Late probe turn on at 060321 232850"
"Power loss from 010170 000000 to 060321 232855"
"Late probe turn on at 060321 232855"
"Power loss from 010170 000000 to 060321 232900"
"Late probe turn on at 060321 232900"
"Power loss from 010170 000000 to 060321 232905"
"Late probe turn on at 060321 232905"
"Power loss from 010170 000000 to 060321 232910"
"Late probe turn on at 060321 232910"
"Power loss from 010170 000000 to 060321 232915"
"Late probe turn on at 060321 232915"
"Power loss from 010170 000000 to 060321 232920"
"Late probe turn on at 060321 232920"
"Power loss from 010170 000000 to 060321 232925"
"Late probe turn on at 060321 232925"
"Power loss from 010170 000000 to 060321 232930"
"Late probe turn on at 060321 232930"
"Power loss from 010170 000000 to 060321 232935"
"Late probe turn on at 060321 232935"
"Power loss from 010170 000000 to 060321 232940"
"Late probe turn on at 060321 232940"
"Power loss from 010170 000000 to 060321 232945"
"Late probe turn on at 060321 232945"
"Power loss from 010170 000000 to 060321 232950"
"Late probe turn on at 060321 232950"
"Power loss from 010170 000000 to 060321 232955"
"Late probe turn on at 060321 232955"
"Power loss from 010170 000000 to 060321 233000"
"Late probe turn on at 060321 233000"
6/3/2021,23:30:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060321 234303"
"Late probe turn on at 060321 234303"
"Power loss from 010170 000000 to 060321 234309"
"Late probe turn on at 060321 234309"
"Power loss from 010170 000000 to 060321 234313"
"Late probe turn on at 060321 234313"
"Power loss from 010170 000000 to 060321 234317"
"Late probe turn on at 060321 234317"
"Power loss from 010170 000000 to 060321 234322"
"Late probe turn on at 060321 234322"
"Power loss from 010170 000000 to 060321 234326"
"Late probe turn on at 060321 234326"
"Power loss from 010170 000000 to 060321 234330"
"Late probe turn on at 060321 234330"
"Power loss from 010170 000000 to 060321 234335"
"Late probe turn on at 060321 234335"
"Power loss from 010170 000000 to 060321 234340"
"Late probe turn on at 060321 234340"
"Power loss from 010170 000000 to 060321 234345"
"Late probe turn on at 060321 234345"
"Power loss from 010170 000000 to 060321 234350"
"Late probe turn on at 060321 234350"
"Power loss from 010170 000000 to 060321 234354"
"Late probe turn on at 060321 234354"
"Power loss from 010170 000000 to 060321 234359"
"Late probe turn on at 060321 234359"
"Power loss from 010170 000000 to 060321 234404"
"Late probe turn on at 060321 234404"
"Power loss from 010170 000000 to 060321 234409"
"Late probe turn on at 060321 234409"
"Power loss from 010170 000000 to 060321 234414"
"Late probe turn on at 060321 234414"
"Power loss from 010170 000000 to 060321 234419"
"Late probe turn on at 060321 234419"
"Power loss from 010170 000000 to 060321 234424"
"Late probe turn on at 060321 234424"
"Power loss from 010170 000000 to 060321 234429"
"Late probe turn on at 060321 234429"
"Power loss from 010170 000000 to 060321 234434"
"Late probe turn on at 060321 234434"
"Power loss from 010170 000000 to 060321 234439"
"Late probe turn on at 060321 234439"
"Power loss from 010170 000000 to 060321 234444"
"Late probe turn on at 060321 234444"
"Power loss from 010170 000000 to 060321 234449"
"Late probe turn on at 060321 234449"
"Power loss from 010170 000000 to 060321 234454"
"Late probe turn on at 060321 234454"
"Power loss from 010170 000000 to 060321 234459"
"Late probe turn on at 060321 234459"
"Power loss from 010170 000000 to 060321 235808"
"Late probe turn on at 060321 235808"
"Power loss from 010170 000000 to 060321 235814"
"Late probe turn on at 060321 235814"
"Power loss from 010170 000000 to 060321 235818"
"Late probe turn on at 060321 235818"
"Power loss from 010170 000000 to 060321 235822"
"Late probe turn on at 060321 235822"
"Power loss from 010170 000000 to 060321 235827"
"Late probe turn on at 060321 235827"
"Power loss from 010170 000000 to 060321 235831"
"Late probe turn on at 060321 235831"
"Power loss from 010170 000000 to 060321 235835"
"Late probe turn on at 060321 235835"
"Power loss from 010170 000000 to 060321 235840"
"Late probe turn on at 060321 235840"
"Power loss from 010170 000000 to 060321 235845"
"Late probe turn on at 060321 235845"
"Power loss from 010170 000000 to 060321 235850"
"Late probe turn on at 060321 235850"
"Power loss from 010170 000000 to 060321 235855"
"Late probe turn on at 060321 235855"
"Power loss from 010170 000000 to 060321 235900"
"Late probe turn on at 060321 235900"
"Power loss from 010170 000000 to 060321 235905"
"Late probe turn on at 060321 235905"
"Power loss from 010170 000000 to 060321 235910"
"Late probe turn on at 060321 235910"
"Power loss from 010170 000000 to 060321 235915"
"Late probe turn on at 060321 235915"
"Power loss from 010170 000000 to 060321 235920"
"Late probe turn on at 060321 235920"
"Power loss from 010170 000000 to 060321 235925"
"Late probe turn on at 060321 235925"
"Power loss from 010170 000000 to 060321 235930"
"Late probe turn on at 060321 235930"
"Power loss from 010170 000000 to 060321 235935"
"Late probe turn on at 060321 235935"
"Power loss from 010170 000000 to 060321 235940"
"Late probe turn on at 060321 235940"
"Power loss from 010170 000000 to 060321 235945"
"Late probe turn on at 060321 235945"
"Power loss from 010170 000000 to 060321 235950"
"Late probe turn on at 060321 235950"
"Power loss from 010170 000000 to 060321 235955"
"Late probe turn on at 060321 235955"
"Power loss from 010170 000000 to 060421 000000"
"Late probe turn on at 060421 000000"
6/4/2021,00:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
